"Time","Subsystem #1|PMU|PMU1|PMU1|IAp4-1an","Subsystem #1|PMU|PMU1|PMU1|IAp4-1ma","Subsystem #1|PMU|PMU1|PMU1|IBp5-1an","Subsystem #1|PMU|PMU1|PMU1|IBp5-1ma","Subsystem #1|PMU|PMU1|PMU1|ICp6-1an","Subsystem #1|PMU|PMU1|PMU1|ICp6-1ma","Subsystem #1|PMU|PMU1|PMU1|PMU1freq","Subsystem #1|PMU|PMU1|PMU1|PMU1rocof","Subsystem #1|PMU|PMU1|PMU1|VAp1-1an","Subsystem #1|PMU|PMU1|PMU1|VAp1-1ma","Subsystem #1|PMU|PMU1|PMU1|VBp2-1an","Subsystem #1|PMU|PMU1|PMU1|VBp2-1ma","Subsystem #1|PMU|PMU1|PMU1|VCp3-1an","Subsystem #1|PMU|PMU1|PMU1|VCp3-1ma"
2.1,0.13355048,4663.253906,-1.960846424,4663.263672,2.227942705,4663.251465,60.03300476,-1.289654028E-4,0.1399446279,10926.30371,-1.954452276,10926.32813,2.234337091,10926.29883
2.115,0.13355048,4663.253906,-1.960846424,4663.263672,2.227942705,4663.251465,60.03300476,-1.289654028E-4,0.1399446279,10926.30371,-1.954452276,10926.32813,2.234337091,10926.29883
2.13,0.1404604465,4663.251465,-1.953931928,4663.253418,2.234856606,4663.263672,60.03300476,2.008307092E-6,0.146854654,10926.29785,-1.947537661,10926.30469,2.241250753,10926.32715
2.145,0.1404604465,4663.251465,-1.953931928,4663.253418,2.234856606,4663.263672,60.03300476,2.008307092E-6,0.146854654,10926.29785,-1.947537661,10926.30469,2.241250753,10926.32715
2.16,0.1473741382,4663.266602,-1.94702208,4663.252441,2.24177146,4663.254883,60.03300476,1.102095339E-4,0.1537682861,10926.33398,-1.940627813,10926.30078,2.248165607,10926.30762
2.175,0.1473741382,4663.266602,-1.94702208,4663.252441,2.24177146,4663.254883,60.03300476,1.102095339E-4,0.1537682861,10926.33398,-1.940627813,10926.30078,2.248165607,10926.30762
2.19,0.1473741382,4663.266602,-1.94702208,4663.252441,2.24177146,4663.254883,60.03300476,1.102095339E-4,0.1537682861,10926.33398,-1.940627813,10926.30078,2.248165607,10926.30762
2.205,0.1542887986,4663.253906,-1.94010818,4663.263672,2.248681068,4663.250977,60.03300476,-3.549409303E-5,0.1606829911,10926.30371,-1.933714032,10926.32813,2.255075455,10926.29785
2.22,0.1542887986,4663.253906,-1.94010818,4663.263672,2.248681068,4663.250977,60.03300476,-3.549409303E-5,0.1606829911,10926.30371,-1.933714032,10926.32813,2.255075455,10926.29785
2.235,0.1611988246,4663.251465,-1.933193564,4663.253906,2.25559473,4663.263672,60.03300476,-6.160934572E-5,0.1675929874,10926.29785,-1.926799297,10926.30566,2.261989117,10926.32715
2.25,0.1611988246,4663.251465,-1.933193564,4663.253906,2.25559473,4663.263672,60.03300476,-6.160934572E-5,0.1675929874,10926.29785,-1.926799297,10926.30566,2.261989117,10926.32715
2.265,0.1681123823,4663.266602,-1.926283717,4663.251953,2.262509584,4663.255371,60.03300476,9.557364683E-5,0.1745065153,10926.33398,-1.91988945,10926.30078,2.268903971,10926.30859
2.28,0.1681123823,4663.266602,-1.926283717,4663.251953,2.262509584,4663.255371,60.03300476,9.557364683E-5,0.1745065153,10926.33398,-1.91988945,10926.30078,2.268903971,10926.30859
2.295,0.1750271469,4663.254395,-1.919369936,4663.263672,2.269419432,4663.250977,60.03300476,-8.132391667E-5,0.1814213246,10926.30469,-1.912975788,10926.32715,2.275813818,10926.29785
2.31,0.1750271469,4663.254395,-1.919369936,4663.263672,2.269419432,4663.250977,60.03300476,-8.132391667E-5,0.1814213246,10926.30469,-1.912975788,10926.32715,2.275813818,10926.29785
2.325,0.1750271469,4663.254395,-1.919369936,4663.263672,2.269419432,4663.250977,60.03300476,-8.132391667E-5,0.1814213246,10926.30469,-1.912975788,10926.32715,2.275813818,10926.29785
2.34,0.1819371879,4663.251465,-1.912455201,4663.254395,2.276333094,4663.263672,60.03300476,2.377210649E-6,0.1883313656,10926.29688,-1.906060934,10926.30566,2.282727242,10926.32715
2.355,0.1819371879,4663.251465,-1.912455201,4663.254395,2.276333094,4663.263672,60.03300476,2.377210649E-6,0.1883313656,10926.29688,-1.906060934,10926.30566,2.282727242,10926.32715
2.37,0.1888506413,4663.266602,-1.905545354,4663.251953,2.283247948,4663.255859,60.03300476,6.221558579E-5,0.1952447742,10926.33398,-1.899151087,10926.2998,2.289642334,10926.30859
2.385,0.1888506413,4663.266602,-1.905545354,4663.251953,2.283247948,4663.255859,60.03300476,6.221558579E-5,0.1952447742,10926.33398,-1.899151087,10926.2998,2.289642334,10926.30859
2.4,0.1957654655,4663.254883,-1.898631692,4663.263672,2.290157795,4663.250977,60.03300476,-7.043746155E-5,0.2021596283,10926.30566,-1.892237544,10926.32715,2.296552181,10926.29688
2.415,0.1957654655,4663.254883,-1.898631692,4663.263672,2.290157795,4663.250977,60.03300476,-7.043746155E-5,0.2021596283,10926.30566,-1.892237544,10926.32715,2.296552181,10926.29688
2.43,0.2026755363,4663.250977,-1.891716957,4663.254395,2.297071218,4663.263672,60.03300476,-1.314463498E-5,0.2090697289,10926.2959,-1.88532269,10926.30664,2.303465605,10926.32715
2.445,0.2026755363,4663.250977,-1.891716957,4663.254395,2.297071218,4663.263672,60.03300476,-1.314463498E-5,0.2090697289,10926.2959,-1.88532269,10926.30664,2.303465605,10926.32715
2.46,0.2095888704,4663.266602,-1.884806991,4663.251465,2.303986311,4663.256348,60.03300476,1.011691857E-4,0.2159830481,10926.33301,-1.878412724,10926.2998,2.310380697,10926.30957
2.475,0.2095888704,4663.266602,-1.884806991,4663.251465,2.303986311,4663.256348,60.03300476,1.011691857E-4,0.2159830481,10926.33301,-1.878412724,10926.2998,2.310380697,10926.30957
2.49,0.2095888704,4663.266602,-1.884806991,4663.251465,2.303986311,4663.256348,60.03300476,1.011691857E-4,0.2159830481,10926.33301,-1.878412724,10926.2998,2.310380697,10926.30957
2.505,0.2165038139,4663.254883,-1.877893448,4663.263672,2.310896158,4663.250488,60.03300476,-1.205035151E-4,0.2228980064,10926.30664,-1.871499181,10926.32715,2.317290545,10926.29688
2.52,0.2165038139,4663.254883,-1.877893448,4663.263672,2.310896158,4663.250488,60.03300476,-1.205035151E-4,0.2228980064,10926.30664,-1.871499181,10926.32715,2.317290545,10926.29688
2.535,0.2234138995,4663.250977,-1.870978594,4663.254883,2.317809582,4663.263184,60.03300476,1.408587377E-5,0.2298080921,10926.2959,-1.864584327,10926.30762,2.32420373,10926.32617
2.55,0.2234138995,4663.250977,-1.870978594,4663.254883,2.317809582,4663.263184,60.03300476,1.408587377E-5,0.2298080921,10926.2959,-1.864584327,10926.30762,2.32420373,10926.32617
2.565,0.2303270996,4663.266602,-1.864068627,4663.251465,2.324724674,4663.256348,60.03300476,6.030048098E-5,0.2367212623,10926.33301,-1.85767436,10926.29883,2.331119061,10926.31055
2.58,0.2303270996,4663.266602,-1.864068627,4663.251465,2.324724674,4663.256348,60.03300476,6.030048098E-5,0.2367212623,10926.33301,-1.85767436,10926.29883,2.331119061,10926.31055
2.595,0.2372421175,4663.255371,-1.857155204,4663.263184,2.331634521,4663.250488,60.03300476,-8.664612324E-6,0.2436362952,10926.30664,-1.850760937,10926.32715,2.338028908,10926.2959
2.61,0.2372421175,4663.255371,-1.857155204,4663.263184,2.331634521,4663.250488,60.03300476,-8.664612324E-6,0.2436362952,10926.30664,-1.850760937,10926.32715,2.338028908,10926.2959
2.625,0.2372421175,4663.255371,-1.857155204,4663.263184,2.331634521,4663.250488,60.03300476,-8.664612324E-6,0.2436362952,10926.30664,-1.850760937,10926.32715,2.338028908,10926.2959
2.64,0.2441522628,4663.250488,-1.850240231,4663.255371,2.338547707,4663.263184,60.03300476,-3.726344221E-5,0.2505464554,10926.2959,-1.843845963,10926.30762,2.344942093,10926.32715
2.655,0.2441522628,4663.250488,-1.850240231,4663.255371,2.338547707,4663.263184,60.03300476,-3.726344221E-5,0.2505464554,10926.2959,-1.843845963,10926.30762,2.344942093,10926.32715
2.67,0.2510653436,4663.266113,-1.843330264,4663.251465,2.345463037,4663.256836,60.03300476,6.164742808E-5,0.2574595213,10926.33301,-1.836935997,10926.29883,2.351857185,10926.31152
2.685,0.2510653436,4663.266113,-1.843330264,4663.251465,2.345463037,4663.256836,60.03300476,6.164742808E-5,0.2574595213,10926.33301,-1.836935997,10926.29883,2.351857185,10926.31152
2.7,0.2579804361,4663.255859,-1.83641696,4663.263184,2.352372885,4663.25,60.03300476,-3.13503806E-5,0.2643746436,10926.30762,-1.830022693,10926.32617,2.358767271,10926.2959
2.715,0.2579804361,4663.255859,-1.83641696,4663.263184,2.352372885,4663.25,60.03300476,-3.13503806E-5,0.2643746436,10926.30762,-1.830022693,10926.32617,2.358767271,10926.2959
2.73,0.264890641,4663.250488,-1.829501987,4663.255371,2.35928607,4663.263184,60.03300476,-4.910322605E-5,0.2712848485,10926.29492,-1.823107719,10926.30859,2.365680218,10926.32617
2.745,0.264890641,4663.250488,-1.829501987,4663.255371,2.35928607,4663.263184,60.03300476,-4.910322605E-5,0.2712848485,10926.29492,-1.823107719,10926.30859,2.365680218,10926.32617
2.76,0.2718035877,4663.266113,-1.822591782,4663.250977,2.366201401,4663.257324,60.03300476,9.470390796E-5,0.2781977952,10926.33203,-1.816197634,10926.29785,2.372595549,10926.3125
2.775,0.2718035877,4663.266113,-1.822591782,4663.250977,2.366201401,4663.257324,60.03300476,9.470390796E-5,0.2781977952,10926.33203,-1.816197634,10926.29785,2.372595549,10926.3125
2.79,0.2718035877,4663.266113,-1.822591782,4663.250977,2.366201401,4663.257324,60.03300476,9.470390796E-5,0.2781977952,10926.33203,-1.816197634,10926.29785,2.372595549,10926.3125
2.805,0.2787187696,4663.255859,-1.815678716,4663.263184,2.373111248,4663.25,60.03300476,-1.166614238E-4,0.285112977,10926.30859,-1.809284449,10926.32617,2.379505634,10926.29492
2.82,0.2787187696,4663.255859,-1.815678716,4663.263184,2.373111248,4663.25,60.03300476,-1.166614238E-4,0.285112977,10926.30859,-1.809284449,10926.32617,2.379505634,10926.29492
2.835,0.2856290042,4663.250488,-1.808763623,4663.255859,2.380024433,4663.263184,60.03300476,-1.796955439E-5,0.2920231819,10926.29492,-1.802369356,10926.30957,2.386418581,10926.3252
2.85,0.2856290042,4663.250488,-1.808763623,4663.255859,2.380024433,4663.263184,60.03300476,-1.796955439E-5,0.2920231819,10926.29492,-1.802369356,10926.30957,2.386418581,10926.3252
2.865,0.2925418317,4663.266113,-1.801853418,4663.250977,2.386939764,4663.257813,60.03300476,1.243798906E-4,0.2989360094,10926.33203,-1.795459151,10926.29785,2.393333912,10926.31348
2.88,0.2925418317,4663.266113,-1.801853418,4663.250977,2.386939764,4663.257813,60.03300476,1.243798906E-4,0.2989360094,10926.33203,-1.795459151,10926.29785,2.393333912,10926.31348
2.895,0.299457103,4663.256348,-1.794940472,4663.263184,2.393849611,4663.25,60.03300476,-5.062515265E-5,0.3058512807,10926.30957,-1.788546205,10926.32617,2.400243998,10926.29492
2.91,0.299457103,4663.256348,-1.794940472,4663.263184,2.393849611,4663.25,60.03300476,-5.062515265E-5,0.3058512807,10926.30957,-1.788546205,10926.32617,2.400243998,10926.29492
2.925,0.299457103,4663.256348,-1.794940472,4663.263184,2.393849611,4663.25,60.03300476,-5.062515265E-5,0.3058512807,10926.30957,-1.788546205,10926.32617,2.400243998,10926.29492
2.94,0.3063673675,4663.25,-1.78802526,4663.255859,2.400762558,4663.263184,60.03300476,-3.555405419E-5,0.3127615452,10926.29492,-1.781630993,10926.30957,2.407156706,10926.32617
2.955,0.3063673675,4663.25,-1.78802526,4663.255859,2.400762558,4663.263184,60.03300476,-3.555405419E-5,0.3127615452,10926.29492,-1.781630993,10926.30957,2.407156706,10926.32617
2.97,0.3132801056,4663.266113,-1.781115055,4663.250488,2.407677889,4663.257813,60.03300476,6.991817645E-5,0.3196742535,10926.33203,-1.774720788,10926.29688,2.414072275,10926.31445
2.985,0.3132801056,4663.266113,-1.781115055,4663.250488,2.407677889,4663.257813,60.03300476,6.991817645E-5,0.3196742535,10926.33203,-1.774720788,10926.29688,2.414072275,10926.31445
3.0,0.3201954067,4663.256836,-1.774202228,4663.262695,2.414588213,4663.249512,60.03300476,-1.044877281E-4,0.3265895844,10926.30957,-1.767807961,10926.3252,2.420982361,10926.29395
3.015,0.3201954067,4663.256836,-1.774202228,4663.262695,2.414588213,4663.249512,60.03300476,-1.044877281E-4,0.3265895844,10926.30957,-1.767807961,10926.3252,2.420982361,10926.29395
3.03,0.3271057308,4663.25,-1.767287016,4663.256348,2.421500921,4663.262695,60.03300476,7.757556887E-6,0.3334999382,10926.29395,-1.760892749,10926.31055,2.427895069,10926.3252
3.045,0.3271057308,4663.25,-1.767287016,4663.256348,2.421500921,4663.262695,60.03300476,7.757556887E-6,0.3334999382,10926.29395,-1.760892749,10926.31055,2.427895069,10926.3252
3.06,0.3340183496,4663.265625,-1.760376692,4663.250488,2.428416252,4663.258301,60.03300476,1.959366055E-4,0.3404124975,10926.33105,-1.753982425,10926.29688,2.4348104,10926.31543
3.075,0.3340183496,4663.265625,-1.760376692,4663.250488,2.428416252,4663.258301,60.03300476,1.959366055E-4,0.3404124975,10926.33105,-1.753982425,10926.29688,2.4348104,10926.31543
3.09,0.3340183496,4663.265625,-1.760376692,4663.250488,2.428416252,4663.258301,60.03300476,1.959366055E-4,0.3404124975,10926.33105,-1.753982425,10926.29688,2.4348104,10926.31543
3.105,0.3409337103,4663.256836,-1.753463864,4663.262695,2.435326576,4663.249512,60.03300476,-4.522098607E-5,0.347327888,10926.31055,-1.747069716,10926.3252,2.441720724,10926.29395
3.12,0.3409337103,4663.256836,-1.753463864,4663.262695,2.435326576,4663.249512,60.03300476,-4.522098607E-5,0.347327888,10926.31055,-1.747069716,10926.3252,2.441720724,10926.29395
3.135,0.3478441238,4663.249512,-1.746548653,4663.256836,2.442239046,4663.262695,60.03300476,-3.582437057E-5,0.3542383313,10926.29395,-1.740154386,10926.31152,2.448633194,10926.3252
3.15,0.3478441238,4663.249512,-1.746548653,4663.256836,2.442239046,4663.262695,60.03300476,-3.582437057E-5,0.3542383313,10926.29395,-1.740154386,10926.31152,2.448633194,10926.3252
3.165,0.3547566235,4663.265625,-1.739638329,4663.250488,2.449154615,4663.258789,60.03300476,1.162926783E-4,0.3611507714,10926.33008,-1.733244061,10926.2959,2.455548763,10926.31543
3.18,0.3547566235,4663.265625,-1.739638329,4663.250488,2.449154615,4663.258789,60.03300476,1.162926783E-4,0.3611507714,10926.33008,-1.733244061,10926.2959,2.455548763,10926.31543
3.195,0.3616720438,4663.257324,-1.73272562,4663.262207,2.456064939,4663.249512,60.03300476,-2.727688479E-5,0.3680662513,10926.31152,-1.726331472,10926.32422,2.462459087,10926.29297
3.21,0.3616720438,4663.257324,-1.73272562,4663.262207,2.456064939,4663.249512,60.03300476,-2.727688479E-5,0.3680662513,10926.31152,-1.726331472,10926.32422,2.462459087,10926.29297
3.225,0.3616720438,4663.257324,-1.73272562,4663.262207,2.456064939,4663.249512,60.03300476,-2.727688479E-5,0.3680662513,10926.31152,-1.726331472,10926.32422,2.462459087,10926.29297
3.24,0.3685825169,4663.249512,-1.725810289,4663.256836,2.462977409,4663.262207,60.03300476,-4.334360347E-5,0.3749766946,10926.29297,-1.719416142,10926.3125,2.469371557,10926.32422
3.255,0.3685825169,4663.249512,-1.725810289,4663.256836,2.462977409,4663.262207,60.03300476,-4.334360347E-5,0.3749766946,10926.29297,-1.719416142,10926.3125,2.469371557,10926.32422
3.27,0.3754948378,4663.265137,-1.718899846,4663.25,2.469892979,4663.258789,60.03300476,8.522373537E-5,0.3818890154,10926.33008,-1.712505698,10926.2959,2.476287127,10926.31641
3.285,0.3754948378,4663.265137,-1.718899846,4663.25,2.469892979,4663.258789,60.03300476,8.522373537E-5,0.3818890154,10926.33008,-1.712505698,10926.2959,2.476287127,10926.31641
3.3,0.3824103177,4663.257813,-1.711987376,4663.262207,2.476803303,4663.249023,60.03300476,-5.915149086E-5,0.3888045549,10926.3125,-1.705593228,10926.32422,2.483197451,10926.29395
3.315,0.3824103177,4663.257813,-1.711987376,4663.262207,2.476803303,4663.249023,60.03300476,-5.915149086E-5,0.3888045549,10926.3125,-1.705593228,10926.32422,2.483197451,10926.29395
3.33,0.3893208802,4663.249512,-1.705072045,4663.257324,2.483715534,4663.262207,60.03300476,-1.329236966E-5,0.3957150877,10926.29297,-1.698677778,10926.31348,2.490109921,10926.32422
3.345,0.3893208802,4663.249512,-1.705072045,4663.257324,2.483715534,4663.262207,60.03300476,-1.329236966E-5,0.3957150877,10926.29297,-1.698677778,10926.31348,2.490109921,10926.32422
3.36,0.3962331116,4663.265137,-1.698161483,4663.25,2.490631342,4663.259277,60.03300476,7.598673983E-5,0.4026272595,10926.3291,-1.691767335,10926.2959,2.49702549,10926.31738
3.375,0.3962331116,4663.265137,-1.698161483,4663.25,2.490631342,4663.259277,60.03300476,7.598673983E-5,0.4026272595,10926.3291,-1.691767335,10926.2959,2.49702549,10926.31738
3.39,0.3962331116,4663.265137,-1.698161483,4663.25,2.490631342,4663.259277,60.03300476,7.598673983E-5,0.4026272595,10926.3291,-1.691767335,10926.2959,2.49702549,10926.31738
3.405,0.4031486511,4663.257813,-1.691249132,4663.262207,2.497541666,4663.249023,60.03300476,-1.656418317E-4,0.4095428288,10926.31348,-1.684854865,10926.32422,2.503935814,10926.29297
3.42,0.4031486511,4663.257813,-1.691249132,4663.262207,2.497541666,4663.249023,60.03300476,-1.656418317E-4,0.4095428288,10926.31348,-1.684854865,10926.32422,2.503935814,10926.29297
3.435,0.4100592732,4663.249023,-1.684333682,4663.257324,2.504453897,4663.262207,60.03300476,-1.480353694E-5,0.4164534807,10926.29199,-1.677939534,10926.31348,2.510848045,10926.32324
3.45,0.4100592732,4663.249023,-1.684333682,4663.257324,2.504453897,4663.262207,60.03300476,-1.480353694E-5,0.4164534807,10926.29199,-1.677939534,10926.31348,2.510848045,10926.32324
3.465,0.4169713855,4663.264648,-1.67742312,4663.25,2.511369467,4663.259766,60.03300476,1.280765428E-4,0.4233655334,10926.3291,-1.671028852,10926.29492,2.517763615,10926.31836
3.48,0.4169713855,4663.264648,-1.67742312,4663.25,2.511369467,4663.259766,60.03300476,1.280765428E-4,0.4233655334,10926.3291,-1.671028852,10926.29492,2.517763615,10926.31836
3.495,0.4238869548,4663.258301,-1.670510888,4663.261719,2.518280029,4663.249023,60.03300476,-2.507276622E-5,0.4302811325,10926.31348,-1.664116621,10926.32324,2.524674177,10926.29297
3.51,0.4238869548,4663.258301,-1.670510888,4663.261719,2.518280029,4663.249023,60.03300476,-2.507276622E-5,0.4302811325,10926.31348,-1.664116621,10926.32324,2.524674177,10926.29297
3.525,0.4238869548,4663.258301,-1.670510888,4663.261719,2.518280029,4663.249023,60.03300476,-2.507276622E-5,0.4302811325,10926.31348,-1.664116621,10926.32324,2.524674177,10926.29297
3.54,0.4307976365,4663.249512,-1.663595438,4663.257813,2.525192261,4663.261719,60.03300476,1.347932721E-5,0.4371918738,10926.29199,-1.657201171,10926.31445,2.531586409,10926.32324
3.555,0.4307976365,4663.249512,-1.663595438,4663.257813,2.525192261,4663.261719,60.03300476,1.347932721E-5,0.4371918738,10926.29199,-1.657201171,10926.31445,2.531586409,10926.32324
3.57,0.4377095997,4663.264648,-1.656684756,4663.25,2.53210783,4663.260254,60.03300476,1.054843524E-4,0.4441037774,10926.32813,-1.650290489,10926.29492,2.538501978,10926.31934
3.585,0.4377095997,4663.264648,-1.656684756,4663.25,2.53210783,4663.260254,60.03300476,1.054843524E-4,0.4441037774,10926.32813,-1.650290489,10926.29492,2.538501978,10926.31934
3.6,0.4446252584,4663.258301,-1.649772644,4663.261719,2.539018393,4663.249023,60.03300476,-8.525695011E-5,0.4510194063,10926.31445,-1.643378377,10926.32324,2.54541254,10926.29297
3.615,0.4446252584,4663.258301,-1.649772644,4663.261719,2.539018393,4663.249023,60.03300476,-8.525695011E-5,0.4510194063,10926.31445,-1.643378377,10926.32324,2.54541254,10926.29297
3.63,0.4515360296,4663.249023,-1.642857075,4663.258301,2.545930386,4663.261719,60.03300476,-1.326795064E-5,0.4579302073,10926.29199,-1.636462927,10926.31543,2.552324533,10926.32227
3.645,0.4515360296,4663.249023,-1.642857075,4663.258301,2.545930386,4663.261719,60.03300476,-1.326795064E-5,0.4579302073,10926.29199,-1.636462927,10926.31543,2.552324533,10926.32227
3.66,0.4584479034,4663.26416,-1.635946393,4663.249512,2.552846193,4663.260254,60.03300476,8.949475159E-5,0.4648420811,10926.32813,-1.629552126,10926.29492,2.559240341,10926.32031
3.675,0.4584479034,4663.26416,-1.635946393,4663.249512,2.552846193,4663.260254,60.03300476,8.949475159E-5,0.4648420811,10926.32813,-1.629552126,10926.29492,2.559240341,10926.32031
3.69,0.4584479034,4663.26416,-1.635946393,4663.249512,2.552846193,4663.260254,60.03300476,8.949475159E-5,0.4648420811,10926.32813,-1.629552126,10926.29492,2.559240341,10926.32031
